id;title;SCHULE1;address;lat;lng;type;SCHULFORM1;icon;color;Gebaeudeklasse;KESSFaktor;Summe2011;Summe2012;Summe2013;Summe2014;Summe2015;SCHULE2;REGION2;SCHULFORM2;Kessfaktor2;Plankosten2016
5169;Schule Speckenreye;Schule Speckenreye;Speckenreye 11, 22119 Hamburg;53.554455;10.095461;Grundschule;Grundschule;fa-building-o;green;3;2;;;19312;19986;21261;Schule Speckenreye;Hamburg-Mitte;Grundschule;2;92500
5171;Schule Stengelestraße;Schule Stengelestraße;Hermannstal 82, 22111 Hamburg;53.550884;10.094971;Grundschule;Grundschule;fa-building-o;green;4,1;1;;;21515;53986;42900;;;;;
5173;Schule Sterntalerstraße;Schule Sterntalerstraße;Sterntalerstraße 42, 22119 Hamburg;53.560032;10.112743;Grundschule;Grundschule;fa-building-o;green;2;1;;;15110;11893;17408;;;;;
5476;Schule Stockflethweg;Schule Stockflethweg;Stockflethweg 160, 22417 Hamburg;53.679417;10.018655;Grundschule;Grundschule;fa-building-o;green;3,5;4;;;29555;29240;19400;Schule Stockflethweg;Hamburg-Nord;Grundschule;4;158065
5541;Schule Strenge;Schule Strenge;Strenge 5, 22391 Hamburg;53.637098;10.078586;Grundschule;Grundschule;fa-building-o;green;3,5;6;;;27717;28238;23169;;;;;
5565;Schule Surenland;Schule Surenland;Bramfelder Weg 121, 22159 Hamburg;53.614164;10.106627;Grundschule;Grundschule;fa-building-o;green;3,4;3;;;25400;0;28531;Schule Surenland;Wandsbek-Süd;Grundschule;3;109000
5419;Schule Tegelweg;Schule Tegelweg;Turnierstieg 16, 22159 Hamburg;53.600861;10.095317;Sonderschule;Sonderschule;fa-building-o;green;4,8;0;;;30575;0;36952;Schule Tegelweg;Wandsbek-Süd;Grundschule;5;139300
5315;Schule Tornquiststraße;Schule Tornquiststraße;Tornquiststraße 60, 20259 Hamburg;53.573549;9.95349;Grundschule;Grundschule;fa-building-o;green;2,6;5;;;29123;19244;23952;Schule Tornquiststr.;Eimsbüttel;Grundschule;5;100800
5550;Schule Traberweg;Schule Traberweg;Eckerkoppel 125, 22159 Hamburg;53.597263;10.101421;Grundschule;Grundschule;fa-building-o;green;3,5;4;;;12127;;17466;;;;;
5217;Schule Trenknerweg;Schule Trenknerweg;Trenknerweg 136, 22605 Hamburg;53.548381;9.910484;Grundschule;Grundschule;fa-building-o;green;3,4;5;;;19744;21313;10910;;;;;
5316;Schule Turmweg;Schule Turmweg;Turmweg 33, 20148 Hamburg;53.571372;9.991885;Grundschule;Grundschule;fa-building-o;green;2,8;6;;;26023;15336;26816;Schule Turmweg;Eimsbüttel;Grundschule;6;101600
5344;Schule Vizelinstraße;Schule Vizelinstraße;Vizelinstraße 50, 22529 Hamburg;53.588628;9.950638;Grundschule;Grundschule;fa-building-o;green;1,8;1;;;10812;12668;15749;;;;;
5345;Schule Wegenkamp;Schule Wegenkamp;Wegenkamp 9, 22527 Hamburg;53.602844;9.924162;Grundschule;Grundschule;fa-building-o;green;3,4;3;;;15963;19564;48450;Schule Wegenkamp;Eimsbüttel;Grundschule;3;235000
5613;Schule Weidemoor;Schule Weidemoor;Weidemoor 1, 21033 Hamburg;53.512588;10.160052;Sonderschule;Sonderschule;fa-building-o;green;2,9;0;;;15530;21531;23633;Schule Weidemoor;Bergedorf;Förderschule;0;112450
5277;Schule Wesperloh;Schule Wesperloh;Wesperloh 19, 22549 Hamburg;53.575808;9.862337;Grundschule;Grundschule;fa-building-o;green;4,6;4;;;5996;13096;17976;;;;;
5591;Schule Wielandstraße;Schule Wielandstraße;Wielandstraße 9, 22089 Hamburg;53.569992;10.054226;Grundschule;Grundschule;fa-building-o;green;2,9;4;;;24182;17023;8094;;;;;
5542;Schule Wildschwanbrook;Schule Wildschwanbrook;Wildschwanbrook 9, 22145 Hamburg;53.627634;10.17108;Grundschule;Grundschule;fa-building-o;green;4,3;3;;;19655;19459;22685;;;;;
5244;Schule Windmühlenweg;Schule Windmühlenweg;Windmühlenweg 17, 22607 Hamburg;53.566878;9.870938;Grundschule;Grundschule;fa-building-o;green;3,4;6;;;31709;21219;21409;;;;;
5648;Schule Zollenspieker;Schule Zollenspieker;Kirchenheerweg 223, 21037 Hamburg;53.400947;10.183876;Grundschule;Grundschule;fa-building-o;green;2,3;5;;;5075;10170;20746;Schule Zollenspieker;Bergedorf;Grundschule;5;80000
;;Sinstorf;;;;;Grundschule;;;5,2;0;0;0;6358;25889;0;;;;;
;;;;;;;;;;;;;;;;;SO Hirtenweg;Altona;Förderschule;0;327000
;;;;;;;;;;;;;;;;;SO Kielkoppelstraße;Wandsbek-Nord;Stadtteilschule;2;193000
;;;;;;;;;;;;;;;;;SO Sieker Landstraße;Wandsbek-Nord;Förderschule;0;110000
3220;Sophie-Barat-Schule;;Warburgstraße 39, 20354 Hamburg;53.561991;9.995477;Gymnasium;;fa-building-o;green;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;Sprachheilschule Reinbeker Redder;Bergedorf;Förderschule;0;77300
;;Sprachheilschule Wilhelmsburg;;;;;Förderschule;;;0;0;9384;0;0;0;0;;;;;
;;;;;;;;;;;;;;;;;Staatliche Berufsschule Eidelstedt (Berufsbildungswerk);Wandsbek-Süd;Stadtteilschule;3;62000
;;Staatliche Fachschule für Sozialpädagogik Altona (FSP II );;;;;Berufsschule;;;2,6;0;;;;17219;27711;;;;;
;;Staatliche Fremdsprachenschule (H 15);;;;;Berufsschule;;;2,4;0;;;20026;19949;23299;;;;;
;;Staatliche Gewerbeschule Bautechnik (G 16);;;;;Berufsschule;;;3,9;0;;;66490;93074;78465;;;;;
;;Staatliche Gewerbeschule Chemie, Pharmazie, Agrarwirtschaft (G 13);;;;;Berufsschule;;;3,9;0;;;42540;37574;48420;;;;;
;;Staatliche Gewerbeschule Ernährung und Hauswirtschaft (G 3);;;;;Berufsschule;;;4;0;;;111990;104391;114543;;;;;
;;Staatliche Gewerbeschule Informations- und Elektrotechnik, Chemie- und Automatisierungstechnik (G18);;;;;Berufsschule;;;3,6;0;;;61904;120204;100937;;;;;
;;Staatliche Gewerbeschule Stahl- und Maschinenbau (G 1);;;;;Berufsschule;;;3,5;0;;;54187;62012;56696;;;;;
;;Staatliche Gewerbeschule Verkehrstechnik, Arbeitstechnik, Ernährung (G 20);;;;;Berufsschule;;;4;0;;;118698;61201;38794;;;;;
;;Staatliche Gewerbeschule Werft und Hafen (G 7);;;;;Berufsschule;;;4;0;;;68539;58029;43281;Staatliche Gewerbeschule Werft und Hafen (G 7);Wandsbek-Süd;Berufsschule;0;126000
;;Staatliche Handelsschule Altona (H 6);;;;;Berufsschule;;;3;0;;;68454;32771;24749;Staatliche Handelsschule Altona (H 6);Wandsbek-Süd;Grundschule;4;145000
;;Staatliche Handelsschule Berliner Tor (H 18);;;;;Berufsschule;;;3,1;0;;;22469;18805;39456;;;;;
;;Staatliche Handelsschule Holstenwall (H 14);;;;;Berufsschule;;;2;0;;;29198;28339;20148;;;;;
;;;;;;;;;;;;;;;;;Staatliche Handelsschule mit Wirtschaftsgymnasium Schlankreye (H 3);Wandsbek-Süd;Berufsschule;0;190100
;;Staatliche Handelsschule mit Wirtschaftsgymnasium Weidenstieg (H 5);;;;;Berufsschule;;;4,7;0;;;;7711;25277;;;;;
;;Staatliche Schule Gesundheitspflege (W 1);;;;;Berufsschule;;;3,7;0;;;20725;19279;11368;;;;;
;;Staatliche Schule Gesundheitspflege (W 4);;;;;Berufsschule;;;4;0;;;43280;17893;22956;;;;;
;;Staatliche Schule Sozialpädagogik Harburg (W 5);;;;;Berufsschule;;;4;0;;;18167;19375;5674;;;;;
5056;Stadtteilschule Alter Teichweg;Stadtteilschule Alter Teichweg;Alter Teichweg 200, 22049 Hamburg;53.587514;10.069987;Stadtteilschule;Stadtteilschule;fa-building-o;green;4,1;2;;;180884;126773;103826;StS Alter Teichweg;Hamburg-Nord;Stadtteilschule;2;437362
5650;Stadtteilschule Altrahlstedt;Stadtteilschule Altrahlstedt;Kielkoppelstraße 16 d, 22149 Hamburg;53.587823;10.16932;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,1;2;;;43820;40245;64511;;;;;
5667;Stadtteilschule Am Hafen;Stadtteilschule Am Hafen;Struenseestraße 20, 20355 Hamburg;53.54791;9.947586;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,4;1;;;100820;117968;123861;STS Am Hafen;Hamburg-Mitte;Stadtteilschule;1;56000
5049;Stadtteilschule Am Heidberg;Stadtteilschule Am Heidberg;Tangstedter Landstraße 300, 22417 Hamburg;53.670945;10.028731;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,9;4;;;18474;30881;;;;;;
5081;Stadtteilschule Bahrenfeld;;Regerstraße 21, 22761 Hamburg;53.568163;9.908377;Stadtteilschule;;fa-building-o;green;;;;;;;;STS Bahrenfeld;Altona;Stadtteilschule;3;75000
5662;Stadtteilschule Barmbek;Stadtteilschule Barmbek;Tieloh 28, 22049 Hamburg;53.592879;10.051575;Stadtteilschule;Stadtteilschule;fa-building-o;green;4,2;2;;;28763;75109;76345;STS Barmbek;Hamburg-Nord;Stadtteilschule;2;166000
5061;Stadtteilschule Bergedorf;Stadtteilschule Bergedorf;Ladenbeker Weg 13, 21033 Hamburg;53.492832;10.187098;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,3;4;;;36066;20555;26961;Stadtteilschule Bergedorf;Bergedorf;Stadtteilschule;4;271935
5048;Stadtteilschule Bergstedt;Stadtteilschule Bergstedt;Volksdorfer Damm 218, 22395 Hamburg;53.671707;10.137188;Stadtteilschule;Stadtteilschule;fa-building-o;green;2;5;;;39946;27032;39589;STS Bergstedt;Wandsbek-Nord;Stadtteilschule;5;68000
5077;Stadtteilschule Blankenese;Stadtteilschule Blankenese;Frahmstraße 15, 22587 Hamburg;53.563791;9.822318;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,2;5;;;80779;106649;102589;Stadtteilschule Blankenese;Altona;Stadtteilschule;5;193000
5656;Stadtteilschule Bramfeld;Stadtteilschule Bramfeld;Hegholt 44, 22179 Hamburg;53.605936;10.081316;Stadtteilschule;Stadtteilschule;fa-building-o;green;4,1;3;;;;0;50333;;;;;
5651;Stadtteilschule Ehestorfer Weg;Stadtteilschule Ehestorfer Weg;Ehestorfer Weg 14, 21075 Hamburg;53.455744;9.951632;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,2;2;5970;7196;0;0;5278;STS Ehestorfer Weg;GMH - Süd;Stadtteilschule;2;50200
5083;Stadtteilschule Eidelstedt;Stadtteilschule Eidelstedt;Niekampsweg 25, 22523 Hamburg;53.608656;9.896823;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,4;2;;;25776;44009;39125;Stadtteilschule Eidelstedt;Eimsbüttel;Stadtteilschule;2;78350
5090;Stadtteilschule Eppendorf;Stadtteilschule Eppendorf;Löwenstraße 58, 20251 Hamburg;53.587233;9.973802;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,4;4;;;45126;47308;27197;STS Eppendorf;Hamburg-Nord;Stadtteilschule;4;431300
5080;Stadtteilschule Finkenwerder;Stadtteilschule Finkenwerder;Norderschulweg 14, 21129 Hamburg;53.532133;9.875982;Stadtteilschule;Stadtteilschule;fa-building-o;green;2;3;0;5470;0;0;22831;STS Finkenwerder;GMH - Süd;Stadtteilschule;3;132000
5669;Stadtteilschule Fischbek/Falkenberg;Stadtteilschule Fischbek/Falkenberg;Heidrand 5, 21149 Hamburg;53.46497;9.862042;Stadtteilschule;Grundschule / Stadtteilschule;fa-building-o;green;3,3;4;0;12804;0;0;0;;;;;
5659;Stadtteilschule Flottbek;Stadtteilschule Flottbek;Goosacker 41, 22549 Hamburg;53.570968;9.849501;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,4;3;;;;;31307;Stadtteilschule Flottbek;Wandsbek-Süd;Stadtteilschule;3;164500
5663;Stadtteilschule Hamburg-Mitte;Stadtteilschule Hamburg-Mitte;Griesstraße 101, 20099 Hamburg;53.564459;10.061234;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,9;2;;;25815;22336;34033;STS HH Mitte;Hamburg-Mitte;Stadtteilschule;2;71500
;;Stadtteilschule Harburg;;;;;Stadtteilschule;;;3,5;4;5322;49006;0;0;0;;;;;
5043;Stadtteilschule Helmuth Hübener;Stadtteilschule Helmuth Hübener;Langenfort 68, 22307 Hamburg;53.599413;10.048417;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,6;2;;;50193;69890;37222;;;;;
5063;Stadtteilschule Horn;Stadtteilschule Horn;Horner Weg 89, 22111 Hamburg;53.555403;10.069951;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,9;2;;;23010;21462;22573;STS Horn;Hamburg-Mitte;Stadtteilschule;2;107000
5087;Stadtteilschule Kirchwerder;Stadtteilschule Kirchwerder;Kirchwerder Hausdeich 341, 21037 Hamburg;53.419911;10.202118;Stadtteilschule;Grund-/Stadtteilschule;fa-building-o;green;4,3;4;;;18206;14175;52376;STS Kirchwerder;Bergedorf;Grundschule / Stadtteilschule;4;77650
5094;Stadtteilschule Lohbrügge;Stadtteilschule Lohbrügge;Binnenfeldredder 7, 21031 Hamburg;53.503794;10.207916;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,6;3;;;61941;45785;47439;Stadtteilschule Lohbrügge;Bergedorf;Stadtteilschule;3;95300
5661;Stadtteilschule Lurup;Stadtteilschule Lurup;Veermoor 4, 22547 Hamburg;53.606741;9.874372;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,9;2;;;90450;79290;72830;;;;;
;;Stadtteilschule Max Schmeling;;;;;Stadtteilschule;;;2,6;2;;;38913;48948;41248;;;;;
5098;Stadtteilschule Meiendorf;Stadtteilschule Meiendorf;Deepenhorn 1, 22145 Hamburg;53.629096;10.164427;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,5;4;;;25127;22064;19806;STS Meiendorf;Wandsbek-Nord;Stadtteilschule;4;95000
5057;Stadtteilschule Mümmelmannsberg;Stadtteilschule Mümmelmannsberg;Mümmelmannsberg 75, 22115 Hamburg;53.52989;10.148621;Stadtteilschule;Stadtteilschule;fa-building-o;green;4;1;;;149186;198467;158029;STS Mümmelmannsberg;Hamburg-Mitte;Stadtteilschule;1;340000
5665;Stadtteilschule Niendorf;Stadtteilschule Niendorf;Sachsenweg 74, 22455 Hamburg;53.641946;9.96027;Stadtteilschule;Stadtteilschule;fa-building-o;green;3;5;;;28542;33627;19175;STS Niendorf;Eimsbüttel;Stadtteilschule;5;170000
5089;Stadtteilschule Öjendorf;Stadtteilschule Öjendorf;Pergamentweg 1, 22117 Hamburg;53.541154;10.12098;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,1;1;;;46384;9623;20580;;;;;
5660;Stadtteilschule Oldenfelde;Stadtteilschule Oldenfelde;Delingsdorfer Weg 6, 22143 Hamburg;53.612642;10.15806;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,7;3;;;26763;31418;36506;;;;;
5079;Stadtteilschule Poppenbüttel;Stadtteilschule Poppenbüttel;Poppenbüttler Stieg 7, 22399 Hamburg;53.64515;10.05067;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,7;5;;;110536;144457;42030;STS Poppenbüttel;Wandsbek-Nord;Stadtteilschule;5;170000
5657;Stadtteilschule Richard-Linde-Weg;Stadtteilschule Richard-Linde-Weg;Richard-Linde-Weg 49, 21033 Hamburg;53.500786;10.188463;Stadtteilschule;Stadtteilschule;fa-building-o;green;4,3;2;;;6533;17919;31309;STS Richard-Linde-Weg;Bergedorf;Stadtteilschule;2;98150
5649;Stadtteilschule Rissen;;Voßhagen 15, 22559 Hamburg;53.580404;9.752433;Stadtteilschule;;fa-building-o;green;;;;;;;;Stadtteilschule Richard-Linde-Weg;Wandsbek-Süd;Stadtteilschule;2;100500
7801;Stadtteilschule St. Georg;;Rostocker Straße 62, 20099 Hamburg;53.5577;10.016922;Stadtteilschule;;fa-building-o;green;;;;;;;;;;;;
5655;Stadtteilschule Stellingen;Stadtteilschule Stellingen;Sportplatzring 73, 22527 Hamburg;53.594201;9.930022;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,4;3;;;54598;71372;95342;StS Stellingen;Eimsbüttel;Stadtteilschule;3;185800
5658;Stadtteilschule Stübenhofer Weg;;Stübenhofer Weg 20, 21109 Hamburg;53.483074;10.014632;Stadtteilschule;;fa-building-o;green;;;;;;;;;;;;
5093;Stadtteilschule Süderelbe;;Neumoorstück 1, 21147 Hamburg;53.477901;9.867307;Stadtteilschule;;fa-building-o;green;;;;;;;;STS Süderelbe;GMH - Süd;Stadtteilschule;2;108500
5085;Stadtteilschule Walddörfer;Stadtteilschule Walddörfer;Vörn Barkholt 6, 22359 Hamburg;53.652119;10.166554;Stadtteilschule;Stadtteilschule;fa-building-o;green;3,6;5;;;60018;89321;26214;STS Walddörfer;Wandsbek-Nord;Stadtteilschule;5;93000
5095;Stadtteilschule Wilhelmsburg;;Perlstieg 1, 21107 Hamburg;53.50428;9.993633;Stadtteilschule;;fa-building-o;green;;;;;;;;STS Wilhelmsburg;GMH - Süd;Stadtteilschule;1;141000
5088;Stadtteilschule Winterhude;Stadtteilschule Winterhude;Meerweinstraße 26, 22303 Hamburg;53.586985;10.026975;Stadtteilschule;Stadtteilschule;fa-building-o;green;2,8;5;;;46590;37653;59125;STS Winterhude;Hamburg-Nord;Stadtteilschule;5;105857
;;STS Nelson-Mandela + STS Kirchdorf;;;;;Stadtteilschule;;;2,3;1;0;0;5355;5755;12630;;;;;
;;STS Süderelbe;;;;;Stadtteilschule;;;3,7;0;23052;17616;20972;0;17168;;;;;
;;STS Wilhelmsburg - Perlstieg + Rotenhäuser;;;;;Stadtteilschule;;;3,4;1;10194;5645;0;0;0;;;;;
;;;;;;;;;;;;;;;;;STS Altona / Kurt-Tucholsky-Schule;Altona;Stadtteilschule;2;77500
;;;;;;;;;;;;;;;;;STS Göthe-Schule-Harburg;GMH - Süd;Stadtteilschule;4;69000
;;;;;;;;;;;;;;;;;STS Hamburg-Mitte/Abendschule St.Georg;Hamburg-Mitte;Stadtteilschule;2;452500
;;;;;;;;;;;;;;;;;STS Kirchdorf;GMH - Süd;Stadtteilschule;1;160500
;;;;;;;;;;;;;;;;;STS Walddörfer Vörn Barkholt;Wandsbek-Nord;Stadtteilschule;5;75000
;;;;;;;;;;;;;;;;;STS-Lurup;Altona;Stadtteilschule;2;55000
;;;;;;;;;;;;;;;;;STS-Lurup, GS;Altona;Stadtteilschule;2;93000
;;Stübenhofer Weg;;;;;Stadtteilschule;;;2,4;2;5046;7627;5571;11582;33822;Stübenhofer Weg;GMH - Süd;Stadtteilschule;2;104000
;;Studienkolleg für ausländische Studierende;;;;;Sonderschule;;;4;0;;;;0;11648;;;;;
5216;Theodor-Haubach-Schule;Theodor-Haubach-Schule;Haubachstraße 55, 22765 Hamburg;53.559364;9.941483;Grundschule;Grundschule;fa-building-o;green;2;3;;;28398;30347;29605;;;;;
;;Tor zur Welt;;;;;Grundschule;;;1;1;0;0;0;0;17162;;;;;
;;;;;;;;;;;;;;;;;W4;HIBB;Berufsschule;0;90000
5816;Walddörfer-Gymnasium;Walddörfer-Gymnasium;Im Allhorn 45, 22359 Hamburg;53.65189;10.175431;Gymnasium;Gymnasium;fa-building-o;green;4,4;6;;;55939;48818;28089;;;;;
5119;Westerschule Finkenwerder;Westerschule Finkenwerder;Finkenwerder Landscheideweg 180, 21129 Hamburg;53.527914;9.863057;Grundschule;Grundschule;fa-building-o;green;3,5;3;0;0;5444;0;0;Westerschule Finkenwerder;GMH - Süd;Grundschule;3;54000
8204;Wichern-Schule (Grundschule);;Horner Weg 164, 22111 Hamburg;53.555078;10.069796;Grundschule;;fa-building-o;green;;;;;;;;;;;;
8202;Wichern-Schule (Gymnasium);;Horner Weg 164, 22111 Hamburg;53.555078;10.069796;Gymnasium;;fa-building-o;green;;;;;;;;;;;;
8201;Wichern-Schule (Stadtteilschule);;Horner Weg 164, 22111 Hamburg;53.555078;10.069796;Stadtteilschule;;fa-building-o;green;;;;;;;;;;;;
5872;Wilhelm-Gymnasium;Wilhelm-Gymnasium;Klosterstieg 17, 20149 Hamburg;53.573991;9.99661;Gymnasium;Gymnasium;fa-building-o;green;4,5;6;;;18379;29653;11649;Wilhelm-Gymnasium;Eimsbüttel;Gymnasium;6;86121
;;Willy-Kraft-Schule;;;;;Förderschule;;;4,3;0;0;0;9665;0;0;Willy-Kraft-Schule;GMH - Süd;Förderschule;0;53800
;;;;;;;;;;;;;;;;;Windmühlenweg;Altona;Grundschule;6;50000
7917;Zukunftsschule Alsterpalais (Grundschule);;Alsterdorfer Straße 523, 22337 Hamburg;53.618202;10.027869;Grundschule;;fa-building-o;green;;;;;;;;;;;;
8502;Zukunftsschule Alsterpalais (Stadtteilschule);;Alsterdorfer Straße 523, 22337 Hamburg;53.618202;10.027869;Stadtteilschule;;fa-building-o;green;;;;;;;;;;;;
